id	AH063	AH064	AH065	AH066
LmxM.28.0100	298	725	828	736
LmxM.28.0110	2423	4724	4689	4126
LmxM.28.0120	293	46	56	30
LmxM.28.0130	140	391	520	639
LmxM.28.0140	229	492	653	428
LmxM.28.0150	58	274	193	477
LmxM.28.0160	3	20	27	23
LmxM.28.0170	55	355	322	299
LmxM.28.0180	25	58	44	64
LmxM.28.0190	14	4	4	2
LmxM.28.0200	90	458	427	663
LmxM.28.0210	183	494	483	597
LmxM.28.0220	30	86	103	226
LmxM.28.0230	10	239	108	206
LmxM.28.0240	121	401	329	359
LmxM.28.0250	536	2709	2747	3211
LmxM.28.0260	47	126	122	273
LmxM.28.0270	463	946	1422	984
LmxM.28.0280	733	1644	2433	3957
LmxM.28.0290	63	213	187	230
LmxM.28.0300	36	114	133	119
LmxM.28.0310	13	69	56	56
LmxM.28.0320	21	48	43	69
LmxM.28.0330	4	22	32	23
LmxM.28.0340	15	24	18	34
LmxM.28.0350	145	293	251	388
LmxM.28.0360	2	3	2	3
LmxM.28.0370	29	87	66	96
LmxM.28.0380	72	245	242	379
LmxM.28.0390	132	228	276	288
LmxM.28.0400	194	612	929	1179
LmxM.28.0410	284	637	578	725
LmxM.28.0420	6	0	8	2
LmxM.28.0430	464	868	935	991
LmxM.28.0440	22	53	41	67
LmxM.28.0450	66	187	280	221
LmxM.28.0460	36	112	114	172
LmxM.28.0470	42	45	132	118
LmxM.28.0480	18	182	178	219
LmxM.28.0485	47	75	54	159
LmxM.28.0490	1594	1553	1189	3128
LmxM.28.0500	6	44	35	80
LmxM.28.0510	351	1770	2684	2942
LmxM.28.0520	4	44	34	54
LmxM.28.0530	187	1095	1248	1808
LmxM.28.0540	37582	60705	68050	73767
LmxM.28.0550	261	1305	1160	1480
LmxM.28.0560	112	221	235	391
LmxM.28.0570	80	571	226	686
LmxM.28.0580	2696	6154	4879	6486
LmxM.28.0590	843	1999	2023	2954
LmxM.28.0600	20	48	60	101
LmxM.28.0610	76	142	264	677
LmxM.28.0620	22	98	51	87
LmxM.28.0630	8	51	48	99
LmxM.28.0640	286	669	662	814
LmxM.28.0650	26	69	79	94
LmxM.28.0660	16	62	76	75
LmxM.28.0670	38	103	114	155
LmxM.28.0680	467	1108	1133	1356
LmxM.28.0690	303	648	640	653
LmxM.28.0700	104	184	118	198
LmxM.28.0705	19	29	39	62
LmxM.28.0710	445	1387	1553	1406
LmxM.28.0720	6	6	27	27
LmxM.28.0730	46	84	97	82
LmxM.28.0740	919	2728	2010	2971
LmxM.28.0750	2	15	31	42
LmxM.28.0760	136	304	246	239
LmxM.28.0770	22	97	99	113
LmxM.28.0780	45	100	108	100
LmxM.28.0785	88	80	52	30
LmxM.28.0790	51	185	177	175
LmxM.28.0800	58	223	257	345
LmxM.28.0810	57	126	296	230
LmxM.28.0820	24	50	58	96
LmxM.28.0822	24	79	60	117
LmxM.28.0825	131	621	1149	896
LmxM.28.0830	129	293	310	392
LmxM.28.0835	234	431	586	452
LmxM.28.0840	2	53	36	132
LmxM.28.0850	148	396	453	514
LmxM.28.0860	13	38	44	73
LmxM.28.0870	23	33	71	84
LmxM.28.0880	46	117	161	206
LmxM.28.0890	200	304	303	384
LmxM.28.0900	39	94	85	161
LmxM.28.0910	112	426	269	423
LmxM.28.0920	649	2125	1575	2102
LmxM.28.0930	5097	6272	12758	6262
LmxM.28.0940	127	328	598	621
LmxM.28.0950	41	180	216	274
LmxM.28.0960	9787	20704	24492	21551
LmxM.28.0970	0	59	103	138
LmxM.28.0980	9	104	61	166
LmxM.28.0990	218	523	337	506
LmxM.28.1000	113	352	367	411
LmxM.28.1010	14555	26561	24862	25177
LmxM.28.1011	14280	26100	24916	25108
LmxM.28.1020	9	18	30	33
LmxM.28.1030	14641	26346	24949	25441
LmxM.28.1040	33	129	137	115
LmxM.28.1050	42	257	183	301
LmxM.28.1060	2396	16167	14106	15581
LmxM.28.1070	8	54	77	82
LmxM.28.1080	47	216	280	370
LmxM.28.1090	56	275	200	362
LmxM.28.1095	83	102	125	154
LmxM.28.1100	60	187	255	286
LmxM.28.1110	553	1007	1260	1405
LmxM.28.1120	92	183	178	240
LmxM.28.1130	43	7	13	17
LmxM.28.1140	568	1086	1352	1196
LmxM.28.1150	58	49	50	59
LmxM.28.1160	136	185	320	330
LmxM.28.1165	22	45	68	122
LmxM.28.1170	28	52	48	51
LmxM.28.1180	7	71	92	115
LmxM.28.1190	133	1292	1298	2340
LmxM.28.1200	144	340	430	318
LmxM.28.1210	334	1272	1054	1242
LmxM.28.1220	535	863	948	1140
LmxM.28.1230	11	28	21	35
LmxM.28.1240	138	185	168	192
LmxM.28.1250	5	12	13	17
LmxM.28.1260	4	68	86	104
LmxM.28.1270	544	1175	1373	1408
LmxM.28.1280	273	384	377	522
LmxM.28.1290	23	47	41	60
LmxM.28.1300	192	13	10	17
LmxM.28.1310	293	447	837	934
LmxM.28.1320	25	60	57	69
LmxM.28.1330	9	28	24	56
LmxM.28.1340	81	267	233	400
LmxM.28.1350	84	258	190	345
LmxM.28.1360	85	208	243	283
LmxM.28.1370	182	312	460	464
LmxM.28.1380	77	307	269	363
LmxM.28.1390	37	1467	982	1873
LmxM.28.1400	380	839	817	1490
LmxM.28.1405	70	286	227	325
LmxM.28.1410	45	243	169	278
LmxM.28.1420	36	31	26	63
LmxM.28.1430	11	166	145	178
LmxM.28.1440	20	26	55	72
LmxM.28.1450	9	36	36	71
LmxM.28.1460	3	4	2	3
LmxM.28.1470	6	28	13	45
LmxM.28.1490	1	0	1	0
LmxM.28.1500	1423	2848	2965	2760
LmxM.28.1510	17	103	115	113
LmxM.28.1515	29	127	119	153
LmxM.28.1520	110	421	416	828
LmxM.28.1530	210	276	507	367
LmxM.28.1540	81	328	275	359
LmxM.28.1550	29	50	46	95
LmxM.28.1560	6	37	45	49
LmxM.28.1570	802	1601	1667	1999
LmxM.28.1580	27	72	67	88
LmxM.28.1590	7	13	26	36
LmxM.28.1600	175	433	422	769
LmxM.28.1610	0	0	1	1
LmxM.28.1620	2	4	7	11
LmxM.28.1630	248	847	1292	1078
LmxM.28.1640	7	55	49	70
LmxM.28.1650	28	91	82	225
LmxM.28.1660	7	65	51	93
LmxM.28.1670	291	778	601	1018
LmxM.28.1690	83	282	205	580
LmxM.28.1700	5	23	30	30
LmxM.28.1710	506	1983	1454	1814
LmxM.28.1720	153	451	542	656
LmxM.28.1730	153	307	397	416
LmxM.28.1740	14	32	77	55
LmxM.28.1750	19	148	87	195
LmxM.28.1760	23	75	73	113
LmxM.28.1770	42	176	134	277
LmxM.28.1780	49	84	102	105
LmxM.28.1790	46	203	171	239
LmxM.28.1800	27	107	153	206
LmxM.28.1810	543	1260	1850	1608
LmxM.28.1820	157	308	554	492
LmxM.28.1830	14	44	35	76
LmxM.28.1840	10	130	227	225
LmxM.28.1850	51	128	127	186
LmxM.28.1860	103	408	416	661
LmxM.28.1870	102	286	335	434
LmxM.28.1880	1029	1433	3587	1668
LmxM.28.1890	213	481	437	641
LmxM.28.1900	33	137	108	159
LmxM.28.1910	38	80	103	108
LmxM.28.1920	132	213	88	230
LmxM.28.1930	216	609	342	654
LmxM.28.1940	261	444	496	456
LmxM.28.1950	18	60	69	220
LmxM.28.1960	19	59	81	125
LmxM.28.1970	136	231	280	287
LmxM.28.1980	70	224	359	348
LmxM.28.1990	153	326	386	375
LmxM.28.1995	98	426	282	473
LmxM.28.2000	3307	9824	9025	10654
LmxM.28.2010	10	21	37	58
LmxM.28.2020	16	60	94	108
LmxM.28.2030	232	455	364	382
LmxM.28.2040	311	681	644	591
LmxM.28.2050	197	695	717	908
LmxM.28.2060	144	251	260	185
LmxM.28.2070	207	408	587	437
LmxM.28.2080	721	1045	1976	1237
LmxM.28.2090	50	333	295	372
LmxM.28.2095	1	104	114	128
LmxM.28.2100	108	37	26	22
LmxM.28.2110	407	1005	951	920
LmxM.28.2120	79	33	40	32
LmxM.28.2130	86	542	502	484
LmxM.28.2140	37	5	9	10
LmxM.28.2150	49	207	159	233
LmxM.28.2160	59	177	206	166
LmxM.28.2170	643	802	1661	968
LmxM.28.2180	55	112	114	109
LmxM.28.2190	371	1281	1055	1459
LmxM.28.2200	54	436	485	413
LmxM.28.2205	724	1287	2052	2387
LmxM.28.2210	1293	7001	4489	7760
LmxM.28.2220	527	1335	1149	1401
LmxM.28.2230	99	163	251	480
LmxM.28.2240	2	28	12	18
LmxM.28.2250	106	239	213	516
LmxM.28.2260	6	31	49	88
LmxM.28.2270	134	306	250	393
LmxM.28.2280	6	122	373	608
LmxM.28.2290	32	63	56	64
LmxM.28.2300	2	9	7	10
LmxM.28.2310	227	8111	15413	9884
LmxM.28.2320	70	157	116	220
LmxM.28.2330	34	1171	1551	2881
LmxM.28.2350	70	320	213	273
LmxM.28.2360	1245	2127	3081	2645
LmxM.28.2370	202	410	384	926
LmxM.28.2380	6	275	132	428
LmxM.28.2385	9	13	16	65
LmxM.28.2390	11	38	38	106
LmxM.28.2400	144	266	336	415
LmxM.28.2410	376	1570	1616	3310
LmxM.28.2420	213	500	785	594
LmxM.28.2430	9	20	53	29
LmxM.28.2440	18	26	44	40
LmxM.28.2445	49	94	112	113
LmxM.28.2450	52	254	265	545
LmxM.28.2460	337	154	163	120
LmxM.28.2470	26	68	58	110
LmxM.28.2480	207	190	401	273
LmxM.28.2490	109	230	250	248
LmxM.28.2500	9231	13504	20555	12979
LmxM.28.2510	123	275	239	257
LmxM.28.2520	520	903	753	844
LmxM.28.2530	4	1	5	9
LmxM.28.2540	11	30	41	57
LmxM.28.2550	3	7	1	4
LmxM.28.2555	6053	10936	11999	12521
LmxM.28.2560	1313	2436	4289	5677
LmxM.28.2565	6	3	3	4
LmxM.28.2570	18	33	54	41
LmxM.28.2580	247	751	893	1064
LmxM.28.2590	8	75	115	192
LmxM.28.2610	313	132	85	162
LmxM.28.2620	681	1740	2429	2507
LmxM.28.2630	30	78	87	117
LmxM.28.2640	74	161	182	238
LmxM.28.2650	27	164	76	327
LmxM.28.2660	62	226	147	403
LmxM.28.2670	222	557	567	596
LmxM.28.2680	45	95	94	161
LmxM.28.2690	16	63	43	82
LmxM.28.2700	76	211	249	381
LmxM.28.2710	0	4	2	5
LmxM.28.2720	67	1690	1979	2638
LmxM.28.2730	59	111	121	99
LmxM.28.2740	2022	3763	3207	3777
LmxM.28.2740a	4573	9126	7677	9018
LmxM.28.2750partial	4772	9669	8113	9661
LmxM.28.2760	12	78	169	318
LmxM.28.2770	16431	98532	121036	112135
LmxM.28.2780	16286	99321	121162	111964
LmxM.28.2790	52	249	347	332
LmxM.28.2800	83	157	209	260
LmxM.28.2810	142	182	157	203
LmxM.28.2820	96	204	206	370
LmxM.28.2830	10	18	19	32
LmxM.28.2840	56	122	75	106
LmxM.28.2850	52	163	170	342
LmxM.28.2860	156	1127	1417	1347
LmxM.28.2870	281	2586	4239	7321
LmxM.28.2880	352	904	771	972
LmxM.28.2890	59	360	309	447
LmxM.28.2900	58	139	120	140
LmxM.28.2910	130	478	313	637
LmxM.28.2920	12	27	32	72
LmxM.28.2930	226	337	564	578
LmxM.28.2940	5	55	58	72
LmxM.28.2950	62	221	176	293
LmxM.28.2960	35	74	94	106
LmxM.28.2965	19	35	52	38
LmxM.28.2970	59	30	30	22
LmxM.28.2980	23	55	89	80
LmxM.28.2990	40	71	107	71
LmxM.28.3000	4	23	11	23
LmxM.28.3005	15	19	14	27
LmxM.28.3010	6	5	9	11
LmxM.28.3030	680	1312	1665	1442
LmxM.29.0010	684	1198	1262	1280
LmxM.29.0020	231	457	475	538
LmxM.29.0030	23	141	196	175
LmxM.29.0040	53	219	160	209
LmxM.29.0050	35	67	72	79
LmxM.29.0060	54	117	237	213
LmxM.29.0070	53	108	111	196
LmxM.29.0080	37	76	100	107
LmxM.29.0090	586	1268	1378	1291
LmxM.29.0100	1164	1626	1490	1623
LmxM.29.0110	184	605	556	913
LmxM.29.0120	559	807	1069	949
LmxM.29.0130	9	20	22	44
LmxM.29.0140	228	481	603	670
LmxM.29.0150	123	249	269	334
LmxM.29.0170	43	70	59	75
LmxM.29.0180	233	431	608	480
LmxM.29.0190	0	2	2	3
LmxM.29.0200	16	64	73	90
LmxM.29.0205	64	87	88	126
LmxM.29.0210	128	272	343	379
LmxM.29.0220	208	401	365	406
LmxM.29.0230	6	67	60	116
LmxM.29.0240	66	194	118	255
LmxM.29.0250	84	197	238	324
LmxM.29.0260	3	6	3	21
LmxM.29.0270	27	126	83	201
LmxM.29.0280	70	89	160	243
LmxM.29.0290	12	100	45	130
LmxM.29.0300	23	50	65	99
LmxM.29.0310	22	70	75	120
LmxM.29.0320	22	45	58	100
LmxM.29.0330	0	2	2	6
LmxM.29.0340	126	311	217	315
LmxM.29.0350	1570	4297	3993	5912
LmxM.29.0360	281	943	1140	1041
LmxM.29.0370	117	612	574	773
LmxM.29.0380	81	324	282	453
LmxM.29.0390	21	163	91	316
LmxM.29.0400	5	23	20	36
LmxM.29.0405	2	1	0	3
LmxM.29.0410	182	372	507	536
LmxM.29.0420	37	155	173	286
LmxM.29.0430	59	124	174	233
LmxM.29.0440	15	49	65	87
LmxM.29.0450	14	10	26	23
LmxM.29.0460	72	54	70	77
LmxM.29.0470	30	63	71	72
LmxM.29.0480	67	108	160	124
LmxM.29.0490	2	174	164	213
LmxM.29.0495	18	43	38	29
LmxM.29.0500	41	989	908	1262
LmxM.29.0510	84	275	250	448
LmxM.29.0520	13	195	284	484
LmxM.29.0530	10	26	19	38
LmxM.29.0540	10	36	19	33
LmxM.29.0550	39	64	100	73
LmxM.29.0560	550	733	1072	672
LmxM.29.0570	62	150	351	567
LmxM.29.0580	45	58	77	118
LmxM.29.0590	35	209	224	206
LmxM.29.0600	430	2865	1861	3414
LmxM.29.0610	9	98	101	182
LmxM.29.0620	7	38	116	61
LmxM.29.0630	809	1244	2210	1513
LmxM.29.0640	23	75	70	71
LmxM.29.0650	40	121	193	146
LmxM.29.0660	3337	8729	10717	8434
LmxM.29.0670	15934	26529	30941	26558
LmxM.29.0690	18040	27156	34445	35224
LmxM.29.0700	237	462	447	366
LmxM.29.0705	396	924	929	826
LmxM.29.0710	24	30	33	13
LmxM.29.0720	42	89	102	78
LmxM.29.0730	839	953	1609	1090
LmxM.29.0735	55	16	9	7
LmxM.29.0740	51	338	384	414
LmxM.29.0745	22	51	74	82
LmxM.29.0750	67	207	181	156
LmxM.29.0760	652	896	1463	677
LmxM.29.0770	84	244	298	212
LmxM.29.0780	78	139	198	170
LmxM.29.0790	125	220	262	190
LmxM.29.0800	394	1106	1029	1680
LmxM.29.0805	105	188	189	205
LmxM.29.0808	8	32	31	34
LmxM.29.0810	209	382	508	423
LmxM.29.0820	25	67	49	59
LmxM.29.0830	462	860	1415	925
LmxM.29.0840	6	1	1	4
LmxM.29.0850	2241	4632	3927	7830
LmxM.29.0860	2211	4726	3893	7706
LmxM.29.0870	200	200	372	203
LmxM.29.0880	985	1107	1856	1549
LmxM.29.0890	101	220	225	366
LmxM.29.0900	126	479	484	816
LmxM.29.0910	36	107	124	134
LmxM.29.0920	25	39	49	68
LmxM.29.0930	95	181	138	182
LmxM.29.0940	21	61	79	108
LmxM.29.0950	495	1346	1226	1902
LmxM.29.0960	94	184	182	195
LmxM.29.0970	183	364	636	546
LmxM.29.0980	2	18	17	21
LmxM.29.0990	18	46	29	67
LmxM.29.1000	68	116	109	194
LmxM.29.1010	19	1	7	18
LmxM.29.1020	1	23	12	10
LmxM.29.1030	1	2	5	0
LmxM.29.1040	11	117	181	228
LmxM.29.1050	226	372	450	410
LmxM.29.1060	4	14	22	25
LmxM.29.1070	29	51	49	100
LmxM.29.1080	116	485	289	587
LmxM.29.1090	156	452	440	742
LmxM.29.1100	162	341	465	525
LmxM.29.1110	355	479	867	875
LmxM.29.1120	1048	4408	6843	5346
LmxM.29.1130	44	306	282	515
LmxM.29.1140	200	436	484	895
LmxM.29.1150	4	8	6	19
LmxM.29.1160	2	282	304	563
LmxM.29.1170	153	269	153	237
LmxM.29.1180	6	18	10	15
LmxM.29.1190	51	107	123	225
LmxM.29.1200	80	304	316	455
LmxM.29.1205	914	3946	8001	4236
LmxM.29.1220	26	71	58	82
LmxM.29.1230	287	375	432	472
LmxM.29.1240	68	236	287	340
LmxM.29.1250	135	381	443	337
LmxM.29.1255	9	16	17	19
LmxM.29.1260	31	135	147	219
LmxM.29.1270	37	55	143	281
LmxM.29.1280	9	20	31	33
LmxM.29.1290	321	854	1770	1209
LmxM.29.1300	8	27	19	33
LmxM.29.1310	104	264	318	542
LmxM.29.1330	30	179	232	222
LmxM.29.1340	50	39	70	144
LmxM.29.1350	7	21	16	25
LmxM.29.1360	17	51	114	99
LmxM.29.1370	112	280	360	530
LmxM.29.1380	18	13	18	41
LmxM.29.1390	70	173	165	222
LmxM.29.1400	12	48	54	87
LmxM.29.1410	1008	1546	1618	2254
LmxM.29.1420	1020	1555	1655	2196
LmxM.29.1440	16	89	70	86
LmxM.29.1450	366	855	759	813
LmxM.29.1500	44	56	95	99
LmxM.29.1510	4	4	7	10
LmxM.29.1520	108	199	266	181
LmxM.29.1530	54	51	45	111
LmxM.29.1540	57	127	98	149
LmxM.29.1550	9	114	135	265
LmxM.29.1560	10	18	32	60
LmxM.29.1570	6	8	16	76
LmxM.29.1580	43	241	143	364
LmxM.29.1590	50	324	423	719
LmxM.29.1600	25	99	77	175
LmxM.29.1610	47	427	179	1472
LmxM.29.1620	4	17	26	34
LmxM.29.1622	10	21	21	27
LmxM.29.1625	145	303	519	441
LmxM.29.1670	66	98	107	153
LmxM.29.1680	46	224	75	295
LmxM.29.1690	229	631	542	681
LmxM.29.1700	75	255	160	306
LmxM.29.1710	22	56	88	190
LmxM.29.1720	10	18	27	73
LmxM.29.1730	9	27	23	43
LmxM.29.1740	98	411	286	375
LmxM.29.1750	17	52	38	58
LmxM.29.1760	137	440	401	461
LmxM.29.1770	393	768	875	962
LmxM.29.1780	74	329	433	466
LmxM.29.1790	342	819	901	775
LmxM.29.1800	20	38	57	71
LmxM.29.1810	1166	2138	1748	1820
LmxM.29.1830	407	552	913	832
LmxM.29.1840	42	116	105	165
LmxM.29.1850	649	2705	1508	3323
LmxM.29.1860	378	1091	990	1067
LmxM.29.1870	12	31	47	36
LmxM.29.1880	17	43	59	77
LmxM.29.1890	40	105	161	102
LmxM.29.1900	23	50	70	112
LmxM.29.1920	1	1	1	2
LmxM.29.1930	32	15	13	20
LmxM.29.1940	186	902	1023	1478
LmxM.29.1950	21	88	86	106
LmxM.29.1960	5	30	15	24
LmxM.29.1970	0	2	2	6
LmxM.29.1975	4	11	8	10
LmxM.29.1980	7	3	9	5
LmxM.29.1985	20	124	152	289
LmxM.29.1990	13	26	30	58
LmxM.29.2000	123	102	136	106
LmxM.29.2010	83	236	205	288
LmxM.29.2030	32	82	75	92
LmxM.29.2040	534	2310	2164	3284
LmxM.29.2050	32	33	78	39
LmxM.29.2060	46	186	123	198
LmxM.29.2065	107	275	436	564
LmxM.29.2070	204	519	768	643
LmxM.29.2080	18	52	27	84
LmxM.29.2090	92	186	133	252
LmxM.29.2100	27	49	49	103
LmxM.29.2110	228	1011	742	978
LmxM.29.2120	19	37	39	54
LmxM.29.2130	1679	3317	2982	2480
LmxM.29.2140	35	115	76	93
LmxM.29.2150	49	186	237	355
LmxM.29.2160	41	120	95	156
LmxM.29.2170	212	516	455	522
LmxM.29.2180	420	903	917	1272
LmxM.29.2190	103	275	317	746
LmxM.29.2200	1635	3756	2535	4365
LmxM.29.2210	24	191	169	293
LmxM.29.2220	128	359	356	497
LmxM.29.2230	18	106	119	303
LmxM.29.2240	133	453	443	569
LmxM.29.2250	73	208	227	216
LmxM.29.2260	4	8	4	4
LmxM.29.2270	223	642	693	867
LmxM.29.2280	1146	2631	3875	4422
LmxM.29.2290	225	1326	1415	1996
LmxM.29.2300	21	35	42	62
LmxM.29.2310	35	25	25	29
LmxM.29.2320	37	113	104	170
LmxM.29.2330	154	690	346	684
LmxM.29.2340	72	270	246	261
LmxM.29.2350	363	847	651	765
LmxM.29.2360	65	165	147	234
LmxM.29.2370	180	290	406	365
LmxM.29.2380	40	75	67	98
LmxM.29.2390	52	239	202	215
LmxM.29.2400	302	753	1206	1174
LmxM.29.2410	3	3	5	5
LmxM.29.2420	750	1796	2408	2878
LmxM.29.2430	94	456	333	890
LmxM.29.2440	69	229	327	438
LmxM.29.2450	1	31	36	71
LmxM.29.2460	121	216	304	309
LmxM.29.2470	4501	4241	6109	4741
LmxM.29.2490	1679	1148	2474	1125
LmxM.29.2500	66	141	92	175
LmxM.29.2520	2	9	9	76
LmxM.29.2530	1	13	13	18
LmxM.29.2540	57	105	164	146
LmxM.29.2550	280	753	698	1259
LmxM.29.2560	40	59	53	52
LmxM.29.2570	5	22	11	32
LmxM.29.2580	2554	7257	6802	7962
LmxM.29.2590	34	125	149	153
LmxM.29.2600	102	228	224	294
LmxM.29.2610	19	26	42	49
LmxM.29.2620	71	211	218	430
LmxM.29.2621	56	99	85	119
LmxM.29.2630	1423	2649	3090	2756
LmxM.29.2640	67	224	193	301
LmxM.29.2645	13	65	84	123
LmxM.29.2650	60	202	180	184
LmxM.29.2660	17	99	134	146
LmxM.29.2670	228	453	505	528
LmxM.29.2680	46	250	234	288
LmxM.29.2690	19	65	82	110
LmxM.29.2700	23	83	48	126
LmxM.29.2710	73	238	171	258
LmxM.29.2720	10	27	28	25
LmxM.29.2730	18	59	70	90
LmxM.29.2740	493	1118	2006	1417
LmxM.29.2750	46	107	153	131
LmxM.29.2760	277	410	542	786
LmxM.29.2765	36	83	77	184
LmxM.29.2770	21	75	140	160
LmxM.29.2780	20	56	39	69
LmxM.29.2790	87	179	218	342
LmxM.29.2800	367	608	573	800
LmxM.29.2810	629	1432	1846	2132
LmxM.29.2820	22	60	70	68
LmxM.29.2830	11	74	108	131
LmxM.29.2840	39	56	60	44
LmxM.29.2845	1128	1517	2075	1959
LmxM.29.2850	655	1516	1551	1803
LmxM.29.2870	732	2567	2984	5053
LmxM.29.2880	11	22	18	47
LmxM.29.2890	79	167	212	269
LmxM.29.2900	1797	2740	3196	2361
LmxM.29.2910	94	379	407	582
LmxM.29.2920	24	79	94	154
LmxM.29.2930	22	42	65	90
LmxM.29.2940	100	296	201	387
LmxM.29.2950	52	97	120	252
LmxM.29.2960	135	401	421	1079
LmxM.29.2980	10203	4842	5067	5241
LmxM.29.2990	328	810	1123	729
LmxM.29.3000	121	36	25	36
LmxM.29.3010	11	43	32	62
LmxM.29.3015	106	150	225	322
LmxM.29.3020	18	35	30	37
LmxM.29.3025	632	1439	1673	1477
LmxM.29.3030	22	36	30	53
LmxM.29.3040	725	1019	2652	1939
LmxM.29.3050	186	2492	2702	2768
LmxM.29.3060	93	572	630	802
LmxM.29.3070	41	151	196	299
LmxM.29.3080	72	142	283	245
LmxM.29.3090	2338	1998	3642	1825
LmxM.29.3100	28	65	40	85
LmxM.29.3110	304	933	1052	1066
LmxM.29.3120	1255	2381	2130	2078
LmxM.29.3130	291	363	538	302
LmxM.29.3140	1679	4199	3530	3764
LmxM.29.3150	44	16	18	18
LmxM.29.3160	47	118	122	112
LmxM.29.3170	488	998	1079	1307
LmxM.29.3180	349	542	755	825
LmxM.29.3190	0	1	3	1
LmxM.29.3200	1245	3263	3853	3886
LmxM.29.3210	200	484	452	384
LmxM.29.3220	13	137	203	171
LmxM.29.3230	197	670	571	612
LmxM.29.3235	53	234	228	235
LmxM.29.3240	787	1112	2343	854
LmxM.29.3250	36	229	272	317
LmxM.29.3260	85	195	241	345
LmxM.29.3270	50	221	193	238
LmxM.29.3280	128	175	307	267
LmxM.29.3290	38	118	165	365
LmxM.29.3300	76	207	260	221
LmxM.29.3310	66	257	361	300
LmxM.29.3320	3451	7027	7278	6242
LmxM.29.3330	292	654	720	715
LmxM.29.3340	2484	4757	5466	4595
LmxM.29.3350	202	328	420	404
LmxM.29.3360	162	449	410	544
LmxM.29.3370	170	517	319	448
LmxM.29.3380	396	703	746	723
LmxM.29.3390	120	186	252	268
LmxM.29.3400	2815	9109	8148	11267
LmxM.29.3410	118	247	195	249
LmxM.29.3420	31	124	129	157
LmxM.29.3430	225	343	415	355
LmxM.29.3440	19	51	48	49
LmxM.29.3445	5	144	125	192
LmxM.29.3450	452	621	1045	651
LmxM.29.3460	821	2324	2544	4258
LmxM.29.3470	73	269	126	255
LmxM.29.3480	251	445	406	590
LmxM.29.3490	10	60	161	323
LmxM.29.3500	406	886	1275	1667
LmxM.29.3530	113	212	369	282
LmxM.29.3540	34	140	95	194
LmxM.29.3550	41	113	73	90
LmxM.29.3560	165	344	392	455
LmxM.29.3570	23	1414	1550	1673
LmxM.29.3580	426	688	858	961
LmxM.29.3590	296	1713	1760	1993
LmxM.29.3600	134	375	628	431
LmxM.29.3610	505	1926	2378	2066
LmxM.29.3620	631	1686	1570	1740
LmxM.29.3630	309	1035	566	1085
LmxM.29.3640	32	76	67	96
LmxM.29.3650	2251	3232	3283	4072
LmxM.29.3660	82	145	193	149
LmxM.29.3670	19	136	185	208
LmxM.29.3680	3215	5908	7785	5191
LmxM.29.3690	1103	2361	2297	1962
LmxM.29.3700	93	418	420	443
LmxM.29.3710	492	273	332	243
LmxM.29.3720	1121	2468	2998	2963
LmxM.29.3730	118	221	256	407
LmxM.29.3740	170	349	262	287
LmxM.30.0010	578	1409	1855	2212
LmxM.30.0020	222	427	406	526
LmxM.30.0030	1483	4420	4275	5111
LmxM.30.0040	44	172	120	320
LmxM.30.0050	23	85	142	140
LmxM.30.0060	4	287	230	435
LmxM.30.0070	69	189	230	361
LmxM.30.0080	116	1496	2669	1600
LmxM.30.0090	125	54	44	61
LmxM.30.0100	161	314	424	714
LmxM.30.0110	21	37	40	55
LmxM.30.0120	0	1	2	3
LmxM.30.0130	33	27	18	12
LmxM.30.0140	72	115	141	144
LmxM.30.0150	63	85	171	383
LmxM.30.0160	72	193	262	314
LmxM.30.0170	34	294	235	424
LmxM.30.0180	64	109	137	130
LmxM.30.0190	7	20	50	50
LmxM.30.0200	70	148	165	140
LmxM.30.0210	17	52	54	65
LmxM.30.0211	24	50	46	57
LmxM.30.0220	171	267	343	406
LmxM.30.0221	139	295	320	379
LmxM.30.0230	63	177	151	214
LmxM.30.0240	10	84	89	164
LmxM.30.0250	49	133	198	256
LmxM.30.0255	0	0	1	1
LmxM.30.0260	10	38	17	60
LmxM.30.0270	2	7	9	14
LmxM.30.0280	11	20	27	76
LmxM.30.0290	4	13	14	21
LmxM.30.0300	38	122	133	268
LmxM.30.0310	28	40	63	91
LmxM.30.0320	3088	10009	6777	12873
LmxM.30.0330	239	351	436	458
LmxM.30.0340	81	160	119	264
LmxM.30.0350	235	57812	33180	64471
LmxM.30.0360	122	240	381	353
LmxM.30.0370	1	49	50	92
LmxM.30.0380	37	354	309	551
LmxM.30.0390	49	310	202	452
LmxM.30.0400	122	400	224	342
LmxM.30.0410	3	12	8	19
LmxM.30.0430	45	219	129	345
LmxM.30.0440	5	28	11	56
LmxM.30.0440a	12	22	7	51
LmxM.30.0450	13	79	79	146
LmxM.30.0450a	11	23	24	83
LmxM.30.0450b	0	3	4	4
LmxM.30.0450c	0	0	1	6
LmxM.30.0450d	0	0	1	1
LmxM.30.0450e	0	3	0	2
LmxM.30.0450g	2	6	3	4
LmxM.30.0450h	0	1	3	7
LmxM.30.0450i	1	6	4	8
LmxM.30.0451	3	9	4	23
LmxM.30.0452c	0	0	1	5
LmxM.30.0453	1	7	6	17
LmxM.30.0454	0	1	0	0
LmxM.30.0460	18	110	105	159
LmxM.30.0460a	1	0	0	1
LmxM.30.0460b	2	9	6	3
LmxM.30.0460c	1	0	0	1
LmxM.30.0460d	1	7	8	6
LmxM.30.0460e	4	4	6	14
